year	rank	votes	artist	song	filename	source	lyrics	language
1994	34		Beep Shop Boys	Okasvärk	lyrics-beep_shop_boys-okas_vark	1	Yeah Minul oli auto loks mark ish combi Ühel päeval linna peal mul vastu tuli zombi Tahtis minul autogrammi, mina andsin ka Nüüd ma sõidan tuli uue volvoga Minul polnud üldse naist ja elu tundus hull Missimees siis ühelpäeval vastu tuli mul Tahtis minult raha saada, mina andsin ka Nüüd mul kodus naine loll kuid lindiga Õigusjärglased on väga vihased Katusele sittunud on tihased Kes nüüd kompenseerib selle hirmsa teo Üürnikud on kommunistid, viimsed reod Ühes me hotellis on nüüd sihukesed lood Huipu tarkastuksest saand hoora rood Prostituudid natukene karjuvad Kuni uue bossiga nad ära harjuvad [4x]Toome Toome uued naised Toome, toome Naised Targad mehed käisid välja mõtte ülla Jagaks pensionäridele kogu riigi kulla Suhu saavad kullast haambd nad Siis tammetõrusid on mõnus närida Pullivuudi mehed filmi väntasid mitu kuud nad vanalinnas jändasid Ameeriklastest vaatajatel lahti vajus suu No küll on ikka Eestis elu täitsa puum. Kiiremini Palun tulge minuga voodisse Ärge karjuge, tulge minuga voodisse Palun tulge kohe minuga voodisse Yeah	et
1994	35		Terminaator	Ainult sina võid mu maailma muuta	lyrics-terminaator-ainult_sina_void_mu_maailma_muuta	1	Maailm ära väsitanud, hinge maha põletanud kuid siiski pole lootus läinud kuigi silmad on valet näinud et ükskord saan su endale Tuul on segi ajand juuksed hääletuks on jäänd mu nuuksed ja jälle seisan siin ja ootan keelatud ei ole ju loota et ükskord saan su endale Külmetand mind põhjatuuled hääl on kähe, puruks huuled siiski hüüan tahaks minagi suuta kuid ainult sina võid mu maailma muuta sest sa kuulud minule tahaks minagi suuta kuid ainult sina võid mu maailma muuta sest sa kuulud minule Üksi liiga raske olla tahaks sinu juurde tulla kuid sa ei tohi mulle andeks anda jalutama mu'ga tulla randa ja öelda et kuulun sinule Sa vaatad mind ja tasa nutad mu viimse mõistuse mu'lt võtad kuid ütlen armastan sind kahtlemata kuid ei tohi sind ma tahta kuigi kuulun sinule Külmetand mind põhjatuuled hääl on kähe, puruks huuled siiski hüüan tahaksin ma suuta kuid ainult sina võid mu maailma muuta sest sa kuulud minule tahaksin ma suuta kuid ainult sina võid mu maailma muuta sest sa kuulud minule Kuulud ainult minule	et
1994	36		Evelin Samuel	Flight	""			
1994	37		MC Leo	Keegi Veel	""			
1994	38		Folkmill	Madis Mäekalle Valss	lyrics-folkmill-madis_maekalle	1	Ühest mehest see lugu kellest peetakse lugu ' tema nimi on Madis Mäekalle Teda igaüks teab naesed tõstavad pead ja siis rōōmsaste viipavad talle Madisel on ka üks sõber Immu kes aeg-ajalt viskas ühe vembu Naeste rōemuks ta trombooni puhus vahest valesti - see oli juhus REF: Kas Tallinnas Saares või vōrokeste maal kus iganes pidu seal tantsib üks paar olgu Piret või Pille või Malle ikka rōemus on Madis Mäekalle Kui on kurb või on paha või kui puudu on raha Madis aitab ja teebteile nalja Et ka Kai räägib lugu haige koha peal puhub Kui on tarvis tõmbab noa kõhust välja Mõnus mees on see Madis Mäekalle kutsub lustlikult ka Mimmu alle Himmu see ka üks Madise sõber psühholoog mitte mingine põder REF: Kas Tallinnas ... Üks talv oli see jube libe oli tee Madis mütakil istuli kukkus Aga igav oli maas seltsiks vaid kaevu kaas Madis ohkas ja tudile tukkus Siis ühmatas Raspeli Priidu kes kunagi ei kiskund riidu Sa aja end Madis nüüd püsti ja tunne end pagana hästi REF: Kas Tallinnas ... Oli see jõuluööl Madis tuli just töölt kohtas nurga pääl kaht ilget pätti Neil mesi oli keelel kuid kurjus oli meelel tahtsid ää võtta talt taskurätti Siis kurjustas Serbati Toomas jätke järgi te kurradi loomad Palju kasu on Serbati Tommist kes ei salli kui mehed on jommis REF: Kas Tallinnas ... Ükskord Madis oli hädas nagu mustlane mädas oli tüdruk kuid see ei vōtt vedu Räägi päiksest või kuust tüdruk istub kui puust laua taga ja limpsab vaid segu Hädast aitas aga siis isand Joffe kes teab laule nii noobleid kui roppe laia lōuaga hüüdis jambulaia Madis Mäekalle sai pruudi majja REF: Kas Tallinnas ...	et
1994	39		Double +	Sel Tänaval	""			
1994	40		Agape	Grungemees	""			
1995	1	1132	Terminaator	Juulikuu Lumi 	lyrics-terminaator-juulikuu_lumi	1	Kõik ei ole kõrb mis paneb, kurgu kuivama Neetud külmus veel ei pruugi olla antarktika, ja-ja... Kõik mis ahvatleb ja hiilgab ei ole ju veel kuld Ma ei hüüa sinu nime sest ma kardan tuld Kõik ei ole teras, mis südamesse haava lööb Kõik ei ole ajuvähk, mis mõistuse mul´t sööb Kõik mis ahvatleb ja hiilgab ei ole ju veel kuld Ma ei hüüa sinu nime sest ma kardan tuld REF: juulikuus lumi on maas, minu jaoks see pole ime seisad paljajalu rannal, oled kaunis oled kummaline tean et aasta veel ja sinust, ilma jään ma niikuinii pimeduses kuulen häält, mis hüüab - hüvasti Ainus pole joodud vein, mis hommikul sul valutama paneb pea Iga naise puudutus ei saagi olla ühtemoodi hea Iga elatud päev on samm, lähemale iseenda surmale Ainus mida ma tean sind kunagi ei saanud päris endale, jee-jee... 2 x REF: juulikuus lumi on maas, minu jaoks see pole ime seisad paljajalu rannal, oled kaunis oled kummaline tean et aasta veel ja sinust, ilma jään ma niikuinii pimeduses kuulen häält, mis hüüab - hüvasti	et
1995	2	960	Mart Mardisalu & Hedvig Hanson	Varumees 	lyrics-mart_mardisalu-varumees	1	Mulle näib, et meie suhetes on miskit väga mäda. Kuigi tean, et sa ei taha üldse tunnistada seda, sest ei saa ju olla päris normaalne see, et mu korter näiks see kuuluvat su perekonnale. Ja kui romantiliseks õhtuks, viin su välja kuhugi. Lased jalga esimesel võimalusel alati. Ehk ütleksid lõpuks, mis on selle jama taga. Või on tegemist üksnes minu luuludega. Ma ei suuda päris igakord sind mõista täielikult. Kui on näiteks see, kui sa tookord mererannalt, kõrgelt tipult üles, autoga mind vette üritasid lükata. Ei suutnud aru saada, et tahtsid mind vaid aidata. Kui nõnda autot käima lükata sa üritasid siis. Teine kord ehk mul välja tulla paluksid. Küllap mõistad sa, et armastus nii meie vahel ei ole enam sama hea. Üpris raske on kui otsa saand minu maine keha. Huula-huula, bam-bam-beeo, bam-bam-beeo oo-oo Ma pole mingi varumees, su lauasahtlis. (korrata 2x) Vahel tundub tõesti, et must lahti tahad saada. Kas või tookord, kui kuul mu koljust napilt lendas mööda. Või kui söögiks mulle valmistasid tsüaniidi. Ja ostsid oma tarbeks tsetsoglütseriini. Või kui kuulutustelehes otsid palgamõrvareid. See kõik tundub kahtlane ja kuidagi imelik mul näib. Nüüd ei oska öelda enam, kumb meist kauem vastu peab. Kas lõhkeb ennem minu süda, või siis läheb pea. Huula-huula, bam-bam-beeo, bam-bam-beeo oo-oo Ma pole mingi varumees, su lauasahtlis. (korrata 2x) Kõik muu ehk suudaksin ma välja kannatada, kuid ma ei mõista miks pidevalt mängid nukkudega, kõik nad on minu nägu, vahid neid ja torgid nõeltega. See on väga imelik, miks, sellest ma aru ei saa. Iga kord kui koju tulen, sees sul uus on mees, kes on käind prügikasti viimas või WC-s. Parem oleks siiski, kui sa ise räägiksid, mis pasa sa mulle kaela valasid. Huula-huula, bam-bam-beeo, bam-bam-beeo oo-oo Ma pole mingi varumees, su lauasahtlis. (korrata 4x)	et
1995	3	613	Ummamuudu	Tunnen Ära 	lyrics-ummamuudu-tunnen_ara	1	Ma tunnen ära su nime ja nimetusegi pääle. Ma tunnen ära su värvid, sinu hüüde, hingetõmbe. Ära tunnen su silmad ja käed, sinu tänased ja homsed mäed. Ära tunnen, mida sa näed. Refr. Tunnen ära su näo, tunnen ära su hääle, tunnen ära su jälgede rea, tunnen ära su lätte ära tuntav su kael, tunnen ära su soovide lae. Mõne su vabaduse tunnen ma ära, ja mõnegi mõtte. Ma tunnen sinu ära, miks ma ei tea. Sinu siin sääl ja need, sinu mu kõrval mu peal, tunnen ära su karid ja mere. Refr. Ma tunnen sinu ära, su teod ja su tööd. Ma tunnen sinu ära siis suudlen ja head ööd.  	et
1995	4	560	Maarja-Liis	Kohtumine 	lyrics-maarja-kohtumine	1	sul tundub et jooksen su eest ja mulle et ammu mul järel sa käid kuid jälle kui ristub me tee ma põgenen veel kaod silmist ma minuteid loen ja ootan et jälle sa leiaksid mind kui näeme siis hakkab mul soe et kõrvetan kui iseend taas kui kohtume juba kui tuttavad koos nüüd koiduni me ei pea ruttama silmist ei pöörata suuda me tõusev päikene näebmeid suudlemas veel ma jooksen sest ootad mind taas me armastus otsa ei lõpe nii näib ei kellestki muust mõelda saa on süda nii armastust täis taas kord kohtume juba...	et
1995	5	553	Code One	On Küll Hilja 	lyrics-code_one-on_kull_hilja	1	On küll hilja, kuid lahkuda võimatu näib, on küll hilja, miks aeg nõnda kiirelt küll käib Võiks olla lõputu kodutee On mu ümber nii kaua su käed, kestab suudlus kui suvine päev Küll hüvasti ütled sa, kuid ometi jääd Täna naerda kuis lõputult võid, täna kaunim kui eile on kõik Nii palju taas meile tõi uus päev Refrään: On küll hilja, kuid lahkuda võimatu näib, on küll hilja, miks aeg nõnda kiirelt küll käib Koidu eel (koidu eel), võiks olla lõputu kodutee On küll hilja, kuid meile see üldse ei loe, öö on jahe, su embuses siin on nii soe Koidu eel (koidu eel), kui oleks lõputu see tee Elan ilmsi kui unenäos, see kas jääb, või kustub eos Nii küsimust tunda võin su tulises peos Me öelda ei jõua head und, enne loitma lööb hommikutund Nii uuesti leidsime siin end Refrään: On küll hilja, kuid lahkuda võimatu näib, on küll hilja, miks aeg nõnda kiirelt küll käib Koidu eel (koidu eel), võiks olla lõputu kodutee On küll hilja, kuid meile see üldse ei loe, öö on jahe, su embuses siin on nii soe Koidu eel (koidu eel), kui oleks lõputu see tee On küll hilja, kuid lahkuda võimatu näib, on küll hilja, miks aeg nõnda kiirelt küll käib Võiks olla lõputu kodutee On küll hilja, kuid meile see üldse ei loe, öö on jahe, su embuses siin on nii soe Kui oleks lõputu see tee	et
1995	6	540	Must Q	Praktiline Armastus 	lyrics-must_q-praktiline_armastus	1	su rinnanibud need väiksed nibud need pisi pisi pisi pisi pisi nibud su väiksed nibud need armsad nibud need musi musi musi musi musi nibud avalda nüüd palun oma saladus kui su särgi alla pääsen - kadund vabadus kenad pisikesed pringid rinnad segi viivad pead muud ei taha ja ei vaja siin on kõik millest tean sinu rind, mille nimel elan see on eksistentsi kroon need on mu jumal ja mu õnn neist end mälukasse joon pole päeva, pole ööd, surm ei häiri mind hallanud on olluse su kena kumer rind ma lakun tibu su väikest nibu su nõnda nõnda nõnda nõnda pisi nibu sa käpid tibu ta väikest nibu teil nõnda nõnda väiksed väiksed roosinibud kõik mida soovin on minu käes kinnisidee on haarand - sind vaid näen pole aega, pole ruumi, käsil neljas dimensioon neid soovin ja vajan ning end ohvriks toon sind näinud küllalt, tean mis sul on, siiski soovin veel sest eemal olles kauem üksnes sind on täis mu meel ei jäta enne järele kui uuesti sind saan tean et tahan üksnes sind ja kohe saama pean just sind tahan siin ja veel just sind vajan siin ja veel ei päeval ööl saa rahu, peas on kinnisidee sinu järgi mul on janu, vajan sind üha veel just sind tahan siin ja veel just sind vajan siin ja veel ei muud ei taha vajan õhuna annan otsad kui pean olema nendeta mm sind ei jäta eales sest et oled minu tibu täitmatu olen sest mul käes on sinu .. ma lakun tibu su väikest nibu su nõnda nõnda nõnda nõnda pisi nibu sa käpid tibu ta väikest nibu teil nõnda nõnda väiksed väiksed roosinibud	et
1995	7	459	Nancy	Keegi Teine 	lyrics-nancy-keegi_teine	1	Tunned ju mind ja sa tead,ei iial sind jätta ma ei saa, usu siis mind,oo... Süüdistan end,mis küll seekord jälle mind sundis lahkuma. Oli see mäng,oli see mäng Ref;Mind nähti seal,kus iial ei käinud ma. Kes küll minu sarnane olla saab. Nii oma mängu mängis ta meile, see keegi teine,see keegi teine. Mind nähti seal,kus iial ei känud ma. Kuis uskusid ,mida ei näinud sa. Ja nii me eluu tuli see teine, siiski keegi teine oli see. Habras on sild,mida mööda jälle su juurde saada võin. Ootad ju mind,oo... Palun nüüd sind,saan vaid jääda siis, kui mõista suudad kõik. Tunnen ju end,tunnen ju end.	et
1995	8	442	Up'n'Down	Unenägu 	""			
1995	9	371	Must Q	Rahvaspordipäev 	lyrics-must_q-rahvaspordipaev	1	Kui käpp on maas siis tuju hea, viinad sees ja muust ei tea. koor: Kui käpp on maas siis tuju hea, viinad sees ja muust ei tea. Sa kalla aga sisse kui sul viinaklaas on ees, otse haljas alla kui sus veidigi on meest. Mäkra ära mängi kogu kamp on koos, õhtu on veel noor ja sport on siin hoos. Tõstmine täna on meie töö, naisi ei taha see rikuks kogu öö. Keerab täna külje maha seni kuni saab, pildi pistab tasku ja künname maad. refr. 2 Kui täna esisild ei vea, siis homme on mul haige pea. koor: Kui täna esisild ei vea, siis homme on mul haige pea. Kutid on koos ja viina on veel küll, kahesillavedu ja õnnis idüll. Roobert käis siin külas see ei häiri meid, homsed päkapikud ka juba tunneme neid.	et
1995	10	326	Nancy	Sa Muutsid Kõik 	""			
1995	11	318	Mr. Happyman	Lõvisüda 	""			
1995	12	313	Mr. Happyman	Las mina proovin siis ka 	lyrics-mr_happyman-las_mina_proovin_siis_ka	1	Ma tajun laulu üht rütmi mis elab mu sees ta mind just kui endaga kaasa viis ja leian et see on just õige tee mis on mõeldud mu jaoks Nüüd klapid peas toas kuulan vaid on sündinud laul mille kingin sul neist noodides peidus on vaid üks soov mida ütlema pean sinu naeratus see imet just teeb olen hoos juba homme süda soe võidan kõik olen kindel ses ma ref. lauldes nüüd su südant võita võin las mina proovin siis ka kui see meie jaoks on õige nüüd las mina proovin siis hei-hei-hei-hei-hei-jeee taas laval seistes ma otsin su pilku ja näen kui hoiad mul pöialt siis hästi läeb ma sellest jõudu saan ja võibolla on see minu talisman nüüd näib just nii et kell 6 nõnda alguse saab su nakatav naer ja mul lootus hea neist kahest saab üks milles peitub õnn mis on mõeldud me jaoks sinu naeratus see imet just teeb olen hoos juba homme süda soe võidan kõik olen kindel ses ma ref. see on .laul mis südant võota võib päriselt sinu naertusest õnnelikuks muutub kogu bänd mister happyman 1-2-3 nõnda vallutamas meelt mida kuulen mida näen seda taju mul teab ja õhk meie ümber on elektrit täis ref.3	et
1995	13	310	Kuldne Trio	Russkaja vodka 	lyrics-kuldne_trio-russkaya_vodka	1	Znaet Tokio i Nizza S russkoi vodkoi ne sravnitsa Da visky, brendy i konyak Pered vodkoyu pustiak Dazhe negri na Yamaike Pod napevi balalaiki Da na poslednie groshi Pyut kak nashi alkashi Chorus: Russkaja vodka, chto ti natvorila Russkaja vodka, tõ menia sgubila Russkaja vodka, cherniy hleb, seledka Veselo veselie, tyazhelo pohmelie Vodka Rossija, peast võib aru viia Vodka Rossija, loksub sinna-siia Russkaja vodka varblasest teeb kotka Parem ära taha, murrab kohe maha Znayut chukchi i yevrei Russkoi vodki nyet silnyee Da, ot nyeyo dusha gorit A potom bachka trechit Eesti riigi viinaladu ei jää tühjaks iialgi sest vene viina mahubki matsi kõhtu alati! Chorus: Russkaja vodka chto ti natvorila Russkaja vodka tõ menia sgubila Russkaja vodka, cherniy hleb, seledka Veselo veselie, tyazhelo pohmelie Vodka Rossija, peast võib aru viia Vodka Rossija, loksub sinna-siia Russkaja vodka varblasest teeb kotka Parem ära taha, murrab kohe maha! Vodka, vodka, vodka, vodka Vodka, vodka, vodka, vodka Russkaja vodka! Kui kõik rahvad kogu ilmas vene viina trimpaksid Siis varsti oleksimegi kommunismis tagasi Oleks tore laulu lüüa, balalaikal mängida Chorus: Russkaja vodka chto ti natvorila Russkaja vodka tõ menia sgubila Russkaja vodka, cherniy hleb, seledka Veselo veselie, tyazhelo pohmelie Vodka Rossija, peast võib aru viia Vodka Rossija, loksub sinna-siia Russkaja vodka varblasest teeb kotka Parem ära taha, murrab kohe maha! Vodka Rossija, peast võib aru viia Vodka Rossija, loksub sinna-siia Russkaja vodka varblasest teeb kotka Parem ära taha, murrab kohe maha!	et
1995	14	287	2 Quick Start	Kirg su silmis 	lyrics-2_quick_start-kirg_sinu_silmis	1	endale miks keelad seda, mida vÃµiks milleks alla neelad Ãµrnad sÃµnad kÃµik veel ei suuda leida tunnet enda sees halvemana nÃ¤ida pÃ¼Ã¼ad minu ees Chorus: Uhuuhuhuuuu kirge sinu silmis nÃ¤en (2x) uhuuhuhuuuu kuid sa seda veel ei tea armastad mind juba ma ju tean ja nÃ¤en kÃµigeks ei pea luba saama ema kÃ¤est vÃµiksid olla vaba iseenda jaoks miks sa kardad seda et see kÃµik kord kaob? Chorus	et
1995	15	265	Mr. Lawrence	Annabel 	lyrics-mr_lawrence-annabel	1	Sometimes I feel like I'm ready for a crime the picture's getting clear I'm running out of time Well I need Your love I'm born to fly so won't You help me touch the sky Annabel, Annabel I'll meet You at the Wishing Well Annabel, Annabel So many things I have to tell Annabel, Annabel I'll meet You at the Wishing Well I hope You ring a bell Through the Gates of Heaven hand in hand we walk Using bigger words we dream of smaller talk I need Your love I'm born to fly so won't You help me touch the sky I know the truth again I've seen the light again	en
1995	16	264	Must Q	Soov 	lyrics-must_q-soov	1	Jälle heliseb telefon.Kuulen sind. Jälle heliseb telefon. Küllalt sind näinud, ehk aru must saad Su kõned on tüüdanud, toru tõsta ei saa. Miski me vahel olla küll võis Kuid see oli ammu, aeg muutuse tõi. Kõikjal kuhu vaatan, sinu naeratavat suud kohtan Kas sul tõesti pole teha miskit muud? Mõtet mulle järgi joosta pole sul enam Hiljaks oled jäänud, sa aru, ole kena. Ref: Suust kõlamas sõim, mis lõppeda võiks Ilus närbunud näib, pilves on kõik. Ei pääse su käest, mind tüüdanud sa Kui kaarega käin sust mööda kui saan. Nutad või naerad, mul ükskõik on see Ei ihalda sind ma, mul teine on tee. Mis sinus kord leidsin on kadunud nüüd Me läksime lahku, ei kellegi süül. Ref: Suust kõlamas sõim, mis lõppeda võiks Ilus närbunud näib, pilves on kõik. Ei pääse su käest, mind tüüdanud sa Kui kaarega käin sust mööda kui saan. Nutta ei maksa, sest rong on siit läind Enam ei jaksa, kui ma järel sa käid Usu, sind palun, sest väärin ju tõtt Ütlesin ammu, et me suhtel on lõpp. Soov, on veel see soov su juurest minna, aeg on ammu küps. Ei teha sinna saa, et nähes sind mul kiire hakkab. Soov, on veel see soov, et jalga lasta. Oi sust siiber on! Kostab sinu hääl Ammu juba öeldud sai,ikka tüütad veel. Omaette istu, püüa poisse, kui sa tahad Unusta nüüd mind ja rahune maha. Otsi uus mees, kes sind rahuldada võib. Meie vahel suhe läbi, ütlesin ju, kõik. Aeg tulgu tuulest ja parandagu haavad Praegu ehk sa nutad, küllap pärast naerad. Ref: Suust kõlamas sõim, mis lõppeda võiks Ilus närbunud näib, pilves on kõik. Ei pääse su käest, mind tüüdanud sa Kui kaarega käin sust mööda kui saan. Soov, on veel see soov su juurest minna, aeg on ammu küps. Ei teha sinna saa, et nähes sind mul kiire hakkab. Soov, on veel see soov, et jalga lasta. Soov(2x)	et
1995	17	258	Terminaator	Lõbus maja 	lyrics-terminaator-lobus_maja	1	Suvest suveni ma elan Vahepeal ka tuleb kevade Lõbustusi ikka vajan Mis jääks töö ja kodu vahele Ajalehe seest Numbreid otsides Leian kuulutuse ma Kus kirjutatakse Meil on linna parim maja Helista kui sul on vaja Meie numbrile Meil on saunad meil on baarid Numbritoad ja peeglisaalid Upud elumere laintesse Elu läinud allamäge Kogu aeg on aega vähe Siiski aeg see mind ei sega Mängida saan plikadega veel Ja veel Käsi taskusse Poeb raha järele Maksan kinni pileti Mis viib mu taevasse Meil on linna parim maja Helista kui sul on vaja Meie numbrile Meil on saunad meil on baarid Numbritoad ja peeglisaalid Upud elumere laintesse	et
